zip_code,city,state,latitude,longitude
70687,brasilia,DF,-15.815976328611026,-47.907328086588976
70710,brasilia,DF,-15.754117514577864,-47.89183146362891
70711,brasilia,DF,-15.788706920822795,-47.88236566176981
70711,brasília,DF,-15.788328540408374,-47.882543297339836
70712,brasilia,DF,-15.787038090484133,-47.88387847878567
70712,brasília,DF,-15.786832994154045,-47.88365142454201
70719,brasilia,DF,-15.783354355121466,-47.88782599622711
70719,brasília,DF,-15.79360666053953,-47.892347933747274
70720,brasilia,DF,-15.780955129209126,-47.88907022487219
70720,brasília,DF,-15.781104379809744,-47.89013235555441
70722,brasilia,DF,-15.782303223769828,-47.882773143065094
70722,brasília,DF,-15.782417676013962,-47.883438303846035
70723,brasilia,DF,-15.781270860499966,-47.885782134999985
70723,brasília,DF,-15.782120999999997,-47.8849815
70730,brasilia,DF,-15.776437998212176,-47.88914531665252
70730,brasília,DF,-15.777972986666652,-47.88916391038986
70732,brasilia,DF,-15.77862511225674,-47.88282504457369
70732,brasília,DF,-15.778216953430466,-47.882585022039784
70733,brasilia,DF,-15.77582786794751,-47.88303472704509
70733,brasília,DF,-15.77604483083877,-47.88351175692132
70734,brasilia,DF,-15.772574066022463,-47.88346977354895
70734,brasília,DF,-15.772405499999998,-47.88425025
70735,brasilia,DF,-15.77893345626268,-47.88616591124871
70735,brasília,DF,-15.783459924810582,-47.88878836125103
70736,brasilia,DF,-15.775963704434227,-47.886235613343274
70736,brasília,DF,-15.775970846061307,-47.886407355677385
70737,brasilia,DF,-15.772887708457276,-47.8862648712112
70737,brasília,DF,-15.772895189413068,-47.886412198226445
70740,brasilia,DF,-15.76797191696104,-47.89086060030998
70740,brasília,DF,-15.767896977033871,-47.891558112415154
70741,brasilia,DF,-15.76397732984432,-47.892680297601565
70742,brasilia,DF,-15.769739936624674,-47.8840778238147
70742,brasília,DF,-15.769297499999999,-47.88327974999999
70743,brasilia,DF,-15.766207333326598,-47.884728156030036
70744,brasilia,DF,-15.763551817663547,-47.88581517747625
70744,brasília,DF,-15.763753229619928,-47.885878735210234
70745,brasilia,DF,-15.770220414313108,-47.887111206127074
70745,brasília,DF,-15.769823406545239,-47.88617854499853
70746,brasilia,DF,-15.767567789122376,-47.88758970907607
70746,brasília,DF,-15.767576999999998,-47.88745875
70747,brasilia,DF,-15.763868916352898,-47.8887226304862
70747,brasília,DF,-15.764069249999991,-47.88913349999999
70750,brasilia,DF,-15.75873754312625,-47.894122317206474
70750,brasília,DF,-15.766308031396951,-47.89648990691289
70752,brasilia,DF,-15.760329726552042,-47.886608777056686
70752,brasília,DF,-15.759901499999973,-47.88683837499999
70753,brasilia,DF,-15.756903959613553,-47.887161402481155
70753,brasília,DF,-15.75704574182734,-47.888016135021665
70754,brasilia,DF,-15.754201110419888,-47.88895923972942
70754,brasília,DF,-15.75411343474674,-47.88880263914019
70755,brasilia,DF,-15.761144880321808,-47.88975015932438
70755,brasília,DF,-15.76083109340079,-47.88904919677272
70756,brasilia,DF,-15.757545017129447,-47.890003411850515
70756,brasília,DF,-15.757281169775199,-47.89029829789053
70757,brasilia,DF,-15.755056447162623,-47.891468414408834
70757,brasília,DF,-15.754806546237768,-47.89152102521777
70760,brasilia,DF,-15.75050382486353,-47.89650647320922
70760,brasília,DF,-15.750236082125351,-47.89642327507186
70761,brasilia,DF,-15.745466250000003,-47.8991205
70762,brasilia,DF,-15.751196701412132,-47.88964945688116
70762,brasília,DF,-15.751594881729051,-47.88989390434405
70763,brasilia,DF,-15.74780551191244,-47.890478990975154
70763,brasília,DF,-15.74792788200738,-47.890876348681786
70764,brasilia,DF,-15.745609727019124,-47.89195327669794
70764,brasília,DF,-15.7455914852085,-47.89233520192763
70765,brasilia,DF,-15.751747755876108,-47.89288830430978
70765,brasília,DF,-15.751773837494246,-47.89326519784097
70766,brasilia,DF,-15.748725590587805,-47.89359477017582
70766,brasília,DF,-15.74927162910356,-47.89354946357788
70767,brasilia,DF,-15.745428373145527,-47.894828774738535
70767,brasília,DF,-15.745923642857141,-47.89508882142858
70770,brasilia,DF,-15.73930092232247,-47.89943819249108
70770,brasília,DF,-15.740756034604138,-47.899262295334744
70772,brasilia,DF,-15.741597815801567,-47.89277016599449
70772,brasília,DF,-15.741583628163683,-47.89282466026925
70773,brasilia,DF,-15.738503011182889,-47.894092935449216
70773,brasília,DF,-15.737889615178831,-47.8946302366073
70774,brasilia,DF,-15.742667651113118,-47.89558122832393
70774,brasília,DF,-15.74251053728055,-47.89552268735259
70775,brasilia,DF,-15.739494150664633,-47.8967538073468
70775,brasília,DF,-15.739441522866407,-47.89704873805209
70785,brasilia,DF,-15.736693499999996,-47.89046024999999
70790,brasilia,DF,-15.754979331214159,-47.89825400289656
70790,brasília,DF,-15.753021799868685,-47.89820728143505
70800,brasilia,DF,-15.775608550245616,-47.85238276705269
70800,brasília,DF,-15.785847905980566,-47.84949792871153
70801,brasilia,DF,-15.79324064276979,-47.85035692664591
70802,brasilia,DF,-15.794664044129933,-47.85075120388395
70802,brasília,DF,-15.791398232240027,-47.85698890190887
70803,brasilia,DF,-15.79152387345467,-47.8506900273492
70803,brasília,DF,-15.790744540357434,-47.85179047965825
70804,brasilia,DF,-15.79412245215479,-47.848292769578656
70804,brasília,DF,-15.794216052459547,-47.848539392931045
70830,brasília,DF,-15.777625500000005,-47.87400825
70832,brasilia,DF,-15.781756961955768,-47.878462207873284
70832,brasília,DF,-15.782007434146923,-47.87854309763063
70833,brasilia,DF,-15.778819377139781,-47.8783905662168
70833,brasília,DF,-15.7788765,-47.87866574999999
70834,brasilia,DF,-15.782030274456668,-47.87529773184391
70834,brasília,DF,-15.782368499999993,-47.87509905
70835,brasilia,DF,-15.778224665311496,-47.87575439804291
70835,brasília,DF,-15.777577757600293,-47.87512589228324
70842,brasilia,DF,-15.77601965186187,-47.878921193555534
70842,brasília,DF,-15.776071966420812,-47.87906108210406
70843,brasilia,DF,-15.771824346396482,-47.87974359252684
70843,brasília,DF,-15.772172737395858,-47.879951887923845
70844,brasilia,DF,-15.768509284505777,-47.880063234446155
70844,brasília,DF,-15.769493763023117,-47.87993231278463
70845,brasilia,DF,-15.774506077782759,-47.87609492333845
70845,brasília,DF,-15.774415639877756,-47.875413230393306
70846,brasilia,DF,-15.771683626538668,-47.876062813605444
70846,brasília,DF,-15.77147155647004,-47.87600663426715
70847,brasilia,DF,-15.767642189766207,-47.87758484286491
70847,brasília,DF,-15.767465774044648,-47.87623794344715
70852,brasília,DF,-15.763760999999993,-47.881312875
70853,brasilia,DF,-15.762236117581402,-47.88174371259838
70853,brasília,DF,-15.762514498731186,-47.88149765124505
70854,brasilia,DF,-15.759120795667227,-47.88300621872733
70854,brasília,DF,-15.759503351649283,-47.88295542190989
70855,brasilia,DF,-15.764659691224313,-47.878294407860416
70855,brasília,DF,-15.764653199995422,-47.87875197289384
70856,brasilia,DF,-15.761212728334584,-47.87910936833427
70856,brasília,DF,-15.762082791165305,-47.87817840639262
70857,brasilia,DF,-15.758667167077645,-47.88003834794731
70857,brasília,DF,-15.758792999999999,-47.879244
70862,brasilia,DF,-15.75582259558472,-47.88376560480375
70862,brasília,DF,-15.756186929952445,-47.88364280009123
70863,brasilia,DF,-15.752999581538763,-47.884900957337784
70863,brasília,DF,-15.752684850052976,-47.884843036625085
70864,brasilia,DF,-15.750336957820126,-47.885713559942324
70864,brasília,DF,-15.749590273952698,-47.88584665601337
70865,brasilia,DF,-15.754778583805324,-47.88122507293926
70865,brasília,DF,-15.754707304758133,-47.88126003937972
70866,brasilia,DF,-15.751897645029644,-47.882069180778025
70866,brasília,DF,-15.751737413372423,-47.88252318893378
70867,brasilia,DF,-15.748234496658254,-47.882879479575806
70867,brasília,DF,-15.748299,-47.88312975
70872,brasilia,DF,-15.74633698808993,-47.887589628970396
70872,brasília,DF,-15.746251601938738,-47.88703414779346
70873,brasilia,DF,-15.743383115363423,-47.88796163212199
70873,brasília,DF,-15.743404587669158,-47.88802863500954
70874,brasilia,DF,-15.740612027759072,-47.888794074561034
70874,brasília,DF,-15.740196541684986,-47.88886422753014
70875,brasilia,DF,-15.737412789566022,-47.889851598851365
70875,brasília,DF,-15.737616640350746,-47.889939785286636
70876,brasilia,DF,-15.747798917387597,-47.88476687608139
70878,brasilia,DF,-15.739420988295592,-47.88628078587365
70878,brasília,DF,-15.739914318592579,-47.8869899277407
70879,brasilia,DF,-15.736602976716059,-47.88685579316989
70879,brasília,DF,-15.740451000000002,-47.88750375000001
70908,brasilia,DF,-15.76528459695353,-47.856663
70910,brasilia,DF,-11.01405584956228,-68.7466525794982
71009,brasilia,DF,-15.787326571209984,-47.88582780336425
71010,brasilia,DF,-15.81581318963771,-47.98677485213741
71010,brasília,DF,-15.8152012031063,-47.987098995837236
71010,guara,DF,-15.81595572639642,-47.98754597852876
71015,brasilia,DF,-15.823268849256237,-47.98707276993403
71015,brasília,DF,-15.823074252861757,-47.98782076529652
71015,guara,DF,-15.823077583557625,-47.9849404153052
71015,guará,DF,-15.822031499999998,-47.98811249999999
71020,brasilia,DF,-15.81712029917339,-47.974511681338875
71020,brasília,DF,-15.817782583138866,-47.96915802170873
71020,guara,DF,-15.819217314260708,-47.97679714366763
71020,guará,DF,-15.818894999999998,-47.97493875000001
71050,brasilia,DF,-15.832516802245625,-47.976204875991755
71050,brasília,DF,-15.833989127228545,-47.97555406629381
71050,guara,DF,-15.834407072636964,-47.97537148260773
71060,brasilia,DF,-15.834423148440386,-47.98279549356344
71060,brasília,DF,-15.834110495629117,-47.98252825725252
71065,brasilia,DF,-15.842737801958908,-47.976090944348535
71065,brasília,DF,-15.84221751433139,-47.97553606765567
71065,guara,DF,-15.841668822739273,-47.97234142036393
71070,brasilia,DF,-15.836052291569912,-47.95101364485388
71070,brasília,DF,-15.820318326148254,-47.92624378022223
71070,guara,DF,-15.84547595215769,-47.97574547971338
71090,guara,DF,-15.815613218565668,-47.995720718565664
71100,brasilia,DF,-15.808829249999997,-47.989271249999994
71100,brasília,DF,-15.808529999999996,-47.9898045
71200,brasilia,DF,-15.800494104433398,-47.964343205088085
71200,brasília,DF,-15.793808605603338,-47.85221850764605
71200,guara,DF,-15.800121324065874,-47.95964620509277
71205,brasilia,DF,-15.795585524197527,-47.9490044415432
71215,brasilia,DF,-15.813206341598674,-47.94549240629503
71215,brasília,DF,-15.816296562499968,-47.95200562499998
71218,brasilia,DF,-14.616069374297906,-53.15859124208869
71225,brasilia,DF,-15.801843653194187,-47.97498141062975
71225,brasília,DF,-15.793469199351094,-47.98932973431433
71250,brasilia,DF,-15.77868510446602,-48.00002287254453
71503,brasilia,DF,-15.71524174417998,-47.88664671427381
71503,brasília,DF,-15.71462651880122,-47.88550670904501
71503,lago norte,DF,-15.715293525311987,-47.88428506032152
71505,brasilia,DF,-15.726476245220745,-47.867591220475056
71505,brasília,DF,-15.724729388782015,-47.86961522480214
71505,lago norte,DF,-15.730752229727035,-47.859780806169944
71510,brasilia,DF,-15.72738249579485,-47.880900166601386
71510,brasília,DF,-15.727816329354297,-47.8826431736937
71510,lago norte,DF,-15.730708500000002,-47.87718075
71515,brasilia,DF,-15.744561418064151,-47.844930872067934
71515,brasília,DF,-15.741972201559367,-47.84752492899224
71515,lago norte,DF,-15.744083635711357,-47.84604859391149
71520,brasilia,DF,-15.737683053053669,-47.865953982979626
71520,brasília,DF,-15.73894234591341,-47.8646148259517
71525,brasilia,DF,-15.747972213909447,-47.85120667164477
71525,brasília,DF,-15.746151887220684,-47.85155190258663
71530,brasilia,DF,-15.759731765371537,-47.83881376536709
71530,brasília,DF,-15.758949630025672,-47.83912404522146
71535,brasilia,DF,-15.75802368086676,-47.832137582639064
71535,brasília,DF,-15.752064410626716,-47.83513095302672
71535,lago norte,DF,-15.75399694419769,-47.83195913128281
71540,brasilia,DF,-15.707105353267231,-47.879584290823416
71540,brasília,DF,-15.801637600323229,-47.88247560268915
71570,brasilia,DF,-15.78130640472685,-47.78468813948816
71570,brasília,DF,-15.78033953433541,-47.77972003066119
71571,brasilia,DF,-15.773237043957073,-47.77825689699285
71571,brasília,DF,-15.773784285031565,-47.77941506943993
71571,paranoa,DF,-15.774452999999994,-47.77663949999999
71572,brasilia,DF,-15.768224945804269,-47.779893364678266
71572,brasília,DF,-15.768251029221396,-47.77980410752754
71573,brasilia,DF,-15.762767676145298,-47.78040500364841
71573,brasília,DF,-15.763554888032516,-47.778845482689206
71596,brasilia,DF,-15.688966557573517,-47.83343669460818
71596,brasília,DF,-15.72581315959193,-47.812665953689304
71596,paranoa,DF,-15.778729532199437,-47.78218503219944
71600,brasilia,DF,-15.851104824479199,-47.88902136747071
71600,brasília,DF,-15.853793290870778,-47.88101918443073
71600,lago sul,DF,-15.85329548941426,-47.89850070835436
71605,brasilia,DF,-15.857469219593987,-47.91675034887006
71605,brasília,DF,-15.858164899141281,-47.917547407220795
71605,lago sul,DF,-15.859254973168929,-47.9208025615567
71610,brasilia,DF,-15.855153443722184,-47.92101451940693
71610,brasília,DF,-15.856815201265317,-47.92764403766317
71615,brasilia,DF,-15.847914449371084,-47.89616513640645
71615,brasília,DF,-15.845039853727883,-47.89211087760401
71615,lago sul,DF,-15.847615665511308,-47.89618183566439
71620,brasilia,DF,-15.84692398674475,-47.90302297446264
71620,brasília,DF,-15.845372967321628,-47.900176392681225
71620,lago sul,DF,-15.84874280102752,-47.90647376819922
71625,brasilia,DF,-15.835987059182846,-47.87559741444271
71625,brasília,DF,-15.836475592454265,-47.87717301063083
71625,lago sul,DF,-15.835243312198159,-47.8724606175216
71630,brasilia,DF,-15.83161536338424,-47.87450207663485
71630,brasília,DF,-15.835468882412911,-47.882151244426474
71635,brasilia,DF,-15.845793439328654,-47.87739490903879
71635,brasília,DF,-15.847048312968274,-47.87715499655642
71635,lago sul,DF,-15.841339349264096,-47.87176594349806
71640,brasilia,DF,-15.847088110160755,-47.87185345973223
71640,brasília,DF,-15.851910253808695,-47.873467184012355
71640,lago sul,DF,-15.848536099796085,-47.87190128711446
71645,brasilia,DF,-15.864098993920155,-47.87581582731897
71645,brasília,DF,-15.863699506912102,-47.873039439200525
71645,lago sul,DF,-15.864588846898021,-47.87404071010908
71650,brasilia,DF,-15.84928335055268,-47.85642372193486
71650,brasília,DF,-15.847259529351085,-47.85612363905159
71655,brasilia,DF,-15.857996992143539,-47.85887392035845
71655,brasília,DF,-15.85754635946489,-47.859751317627484
71660,brasilia,DF,-15.842578838183254,-47.83926659704912
71660,brasília,DF,-15.838889080215166,-47.83653293529495
71660,lago sul,DF,-15.836875754926908,-47.82763891243125
71665,brasilia,DF,-15.83517410722393,-47.8347771876551
71665,brasília,DF,-15.836683481887317,-47.83674070858096
71665,lago sul,DF,-15.834924,-47.83612274999999
71670,brasilia,DF,-15.82079006983375,-47.815247576597265
71670,brasília,DF,-15.81701472770964,-47.81329926276089
71670,lago sul,DF,-15.824792678139318,-47.816056529499015
71675,brasilia,DF,-15.824980067528609,-47.80578366914238
71675,brasília,DF,-15.824776157533623,-47.80632544657509
71675,lago sul,DF,-15.829392772130554,-47.80798318231719
71680,brasilia,DF,-15.846704940814755,-47.82849588171132
71680,brasília,DF,-15.842857528436886,-47.839306049403234
71680,lago sul,DF,-15.868788944723487,-47.863283226033744
71691,brasilia,DF,-15.88220565104577,-47.81298820705714
71691,brasília,DF,-15.872572839176375,-47.83170967739047
71692,brasilia,DF,-15.901153822492326,-47.77856771018503
71692,brasília,DF,-15.901392938979214,-47.779819460920066
71692,sao sebastiao,DF,-15.900998656667687,-47.77526426720146
71693,brasilia,DF,-15.899442673722598,-47.768869660220915
71693,brasília,DF,-15.860022430160095,-47.797513160201085
71693,sao sebastiao,DF,-15.912360000000003,-47.76361874999999
71693,são sebastião,DF,-15.90801337472657,-47.75804607824801
71694,brasilia,DF,-15.90871988119895,-47.753049783374564
71694,brasília,DF,-15.90949420980506,-47.75237436829256
71697,brasilia,DF,-15.794197105804272,-47.84810123053413
71699,brasilia,DF,-15.7930968994929,-47.851615655761144
71705,brasilia,DF,-15.87249124810887,-47.96682221418286
71705,brasília,DF,-15.868225516308698,-47.960420572333454
71705,nucleo bandeirante,DF,-15.870698999999997,-47.963313
71705,núcleo bandeirante,DF,-15.870698999999997,-47.963313
71710,brasilia,DF,-15.86955693463019,-47.967655548867405
71710,brasília,DF,-15.868349539165967,-47.96324965577191
71715,brasilia,DF,-15.871360739338272,-47.972485206246716
71715,brasília,DF,-15.87395848994282,-47.97779155455672
71720,brasilia,DF,-15.873612552991775,-47.972956157441786
71720,brasília,DF,-15.793365479499741,-47.84705090372324
71720,nucleo bandeirante,DF,-15.875229580157717,-47.9743937875278
71725,brasilia,DF,-15.851351094179256,-47.950970624630166
71725,brasília,DF,-15.85055413549134,-47.95152517133749
71725,candangolândia,DF,-15.847897083411986,-47.95187053626267
71727,brasilia,DF,-15.856192064538607,-47.95097407150458
71727,brasília,DF,-15.855585042536818,-47.94901000118868
71727,candangolandia,DF,-15.857805951954695,-47.952410009499445
71730,brasilia,DF,-15.834731576352956,-47.9076496847638
71730,brasília,DF,-15.82344348415925,-47.890799155272994
71731,brasilia,DF,-15.850719020399895,-47.92783952373462
71731,brasília,DF,-15.880714704306566,-47.977533418485024
71735,brasilia,DF,-15.854542691776343,-47.99057281241268
71735,brasília,DF,-15.849120156048317,-47.9990331668409
71736,brasilia,DF,-15.868084745856791,-47.97301800681208
71736,brasília,DF,-15.868197000000004,-47.97233549999999
71736,nucleo bandeirante,DF,-15.869870920880404,-47.976289413966654
71738,brasilia,DF,-15.872279251202956,-47.977063952646496
71740,brasilia,DF,-15.899311156901211,-47.96843561416978
71740,brasília,DF,-15.900475985553962,-47.96349148129269
71741,brasilia,DF,-15.919321428578133,-47.95313820982064
71741,brasília,DF,-15.919804497679419,-47.95548227695941
71741,nucleo bandeirante,DF,-15.9410799544061,-47.958927169508286
71742,brasilia,DF,-15.891073771182452,-47.9306586641169
71745,brasilia,DF,-15.909494399745462,-47.94807384766764
71745,brasília,DF,-15.903757743505864,-47.94494873077992
71745,nucleo bandeirante,DF,-15.90551190535796,-47.91659715985946
71746,brasilia,DF,-15.945487765702973,-47.968146604994274
71746,brasília,DF,-15.946029940743156,-47.97022728233169
71750,brasilia,DF,-15.919418433925246,-47.932229937321495
71800,riacho fundo,DF,-15.883454688832067,-47.99501922764447
71805,brasilia,DF,-15.880380460641867,-48.01570230927092
71805,brasília,DF,-15.880701455052883,-48.016733801664444
71805,riacho fundo,DF,-15.879941959735852,-48.01591050992622
71820,brasilia,DF,-15.884980551245778,-48.01679061812015
71820,brasília,DF,-15.885258715605598,-48.01726526210076
71825,brasilia,DF,-15.887704190933643,-48.017375273693425
71825,brasília,DF,-15.887047618166477,-48.016566043091096
71825,riacho fundo,DF,-15.886967536500205,-48.01373249374283
71880,brasilia,DF,-15.903002664253611,-48.04564884085521
71880,brasília,DF,-15.902449001799303,-48.04675506938577
71880,riacho fundo 2,DF,-15.902908239676838,-48.04904571037229
71881,brasilia,DF,-15.894107147123766,-48.04955531320167
71881,brasília,DF,-15.893637513393731,-48.050311880851
71882,brasilia,DF,-15.912664200341517,-48.04687496165937
71882,brasília,DF,-15.921636505516002,-48.044398935119204
71900,brasilia,DF,-15.832426731011234,-48.03723087192612
71900,brasília,DF,-15.832334737539538,-48.03880152367143
71901,brasilia,DF,-15.831113819878881,-48.01596177457213
71901,brasília,DF,-15.831115581923111,-48.015792860789276
71901,taguatinga,DF,-15.831507404965272,-48.017061172812056
71904,brasilia,DF,-15.83076844114536,-48.01802413235897
71906,brasilia,DF,-15.831125032517871,-48.011278147426495
71906,brasília,DF,-15.830732722225827,-48.01036644501702
71907,brasilia,DF,-15.823014458131084,-47.97470622287857
71907,brasília,DF,-15.833486623892474,-48.01171809183592
71907,taguatinga,DF,-15.83224802491746,-48.01362883124556
71908,brasilia,DF,-15.815115876000352,-47.93649710651486
71908,brasília,DF,-15.825585834802936,-47.98337967084367
71908,taguatinga,DF,-15.833258999999993,-48.01798574999999
71909,brasilia,DF,-15.830999010039212,-47.99705225468325
71909,brasília,DF,-15.83536195012155,-48.01032155392799
71909,taguatinga,DF,-15.834528192606474,-48.01944418050617
71910,brasilia,DF,-15.838677818181816,-48.01269763636364
71910,brasília,DF,-15.838543264989315,-48.02307588093656
71915,brasilia,DF,-15.841375553339132,-47.98432084172354
71915,brasília,DF,-15.837900059668783,-48.026915559413915
71915,taguatinga,DF,-15.829598866649366,-48.05849081603315
71916,brasilia,DF,-15.839754412631397,-48.013715223494124
71916,brasília,DF,-15.839289739251406,-48.01597344388301
71917,brasilia,DF,-15.837554534210298,-48.01908155907008
71917,brasília,DF,-15.836863654974687,-48.03129238039026
71917,taguatinga,DF,-15.835679366076263,-48.03288002470772
71918,brasilia,DF,-15.8376813133268,-48.02560418714716
71918,brasília,DF,-15.836672137986419,-48.03376181487678
71920,brasilia,DF,-15.830005989469077,-48.03222375700758
71920,brasília,DF,-15.831147989614683,-48.03366292312242
71925,brasilia,DF,-15.842910452432262,-48.010758187188756
71925,brasília,DF,-15.843893127866446,-47.99339339409503
71925,taguatinga,DF,-15.84241632190585,-48.022438340400186
71926,brasilia,DF,-15.840219956529625,-48.012869211430306
71926,brasília,DF,-15.844322036240426,-48.02590214571617
71926,taguatinga,DF,-15.838425530863333,-48.0277152540577
71927,brasilia,DF,-15.845296321322065,-48.015024881995124
71927,brasília,DF,-15.843817427651015,-48.03062797604021
71927,taguatinga,DF,-15.843449999999947,-48.03004699999997
71928,brasilia,DF,-15.845391096844986,-48.03143234374791
71928,brasília,DF,-15.844852078255462,-48.03133015831043
71929,brasilia,DF,-15.842028719732953,-48.006870155134365
71929,brasília,DF,-15.840121556494802,-48.03717881738695
71930,brasilia,DF,-15.837821999999996,-48.036888000000005
71930,brasília,DF,-15.837821999999996,-48.036888000000005
71931,brasilia,DF,-15.836552477033981,-48.039632109633395
71931,brasília,DF,-15.837034283857976,-48.03947453871732
71936,brasilia,DF,-15.840464081554464,-48.02375799302869
71936,brasília,DF,-15.837376949393724,-48.02988960798045
71937,brasilia,DF,-15.829959684553208,-47.97967349166434
71937,brasília,DF,-15.826936603129566,-47.97134941505316
71937,taguatinga,DF,-15.838219609881984,-48.01216929502967
71938,brasilia,DF,-15.799928862926762,-47.87220471918994
71938,brasília,DF,-15.827767014978628,-47.98227925377778
71938,taguatinga,DF,-15.836932357999956,-48.01509480399994
71939,brasilia,DF,-15.835546256145431,-47.99939229254058
71939,brasília,DF,-15.839765290608678,-48.017595024476044
71939,taguatinga,DF,-15.841159228299446,-48.01861975312679
71940,brasilia,DF,-15.847270826055416,-47.92281651548542
71940,brasília,DF,-15.847587271744876,-47.92249899742668
71950,brasilia,DF,-15.838929410218688,-48.043783756744176
71950,brasília,DF,-15.839974444355102,-48.04327036252044
71950,taguatinga,DF,-15.839974444355102,-48.04327036252044
71955,brasilia,DF,-15.854534069062714,-48.03763668078833
71955,brasília,DF,-15.854445547796969,-48.03767828265821
71955,taguatinga,DF,-15.85427588464116,-48.03792340272109
71956,brasilia,DF,-15.854645866235527,-48.03698606943868
71957,brasilia,DF,-15.853708775417967,-48.036796238820905
71958,brasilia,DF,-15.853074442252783,-48.03607936119009
71959,brasilia,DF,-15.851569581760959,-48.035283671546466
71960,brasilia,DF,-15.851968229087902,-48.034328058528
71961,brasilia,DF,-15.85450246417974,-48.0320638484165
71961,brasília,DF,-15.854853629327826,-48.03180961044279
71963,brasilia,DF,-15.854833991567038,-48.03333984926204
71964,brasília,DF,-15.859461723384172,-48.035726788580696
71965,brasilia,DF,-15.860140445237962,-48.02743357105785
71967,brasilia,DF,-15.864074216307769,-48.02626134561307
71968,brasilia,DF,-15.86472781625315,-48.02474912777767
71968,brasília,DF,-15.865563609733035,-48.02500726873373
71969,brasilia,DF,-15.865866673962392,-48.025779140851235
71972,taguatinga,DF,-15.865289795818716,-48.0321721429269
71973,brasília,DF,-15.860763341909458,-48.02445202370356
71978,brasilia,DF,-15.861765415727184,-47.98551602535523
71979,brasília,DF,-15.869833730161877,-48.01913201588434
71980,brasilia,DF,-15.86901238019971,-48.01775426223924
71981,brasilia,DF,-15.868906252462242,-48.0162657314374
71982,brasilia,DF,-15.872150801459215,-48.01589661717764
71982,brasília,DF,-15.871436650223796,-48.01650699027338
71985,brasilia,DF,-15.87483688262724,-48.01512066767536
71987,brasilia,DF,-15.876936719303169,-48.01629383094698
71988,brasilia,DF,-15.876864406926096,-48.012102657280785
71989,brasilia,DF,-15.876791287308537,-48.00797273204321
71990,brasilia,DF,-15.875248226903034,-48.00028612444318
71990,brasília,DF,-15.874430313645602,-48.00033930006178
71991,brasília,DF,-15.875033563658853,-47.9977643976645
72001,brasilia,DF,-15.791398232240027,-47.85698890190887
72003,brasilia,DF,-15.792503453812104,-47.84512683563065
72006,brasilia,DF,-15.791154734041342,-47.85672962141953
72007,brasília,DF,-15.75329499999998,-48.04162999999997
72007,taguatinga,DF,-15.796336913487394,-48.05198100241642
72010,brasilia,DF,-15.832100917701187,-48.054802441093415
72010,taguatinga,DF,-15.831949201038489,-48.052879437873344
72015,brasilia,DF,-15.838149319411867,-48.05353438951687
72015,brasília,DF,-15.83880624059361,-48.05257172121861
72015,taguatinga,DF,-15.837715461700856,-48.05334844836898
72016,brasilia,DF,-15.839715261565358,-48.0602163375168
72016,brasília,DF,-15.840538241672897,-48.05967280509273
72020,brasilia,DF,-15.844752010628053,-48.04324327248501
72020,brasília,DF,-15.84802282267947,-48.046569019628635
72025,brasilia,DF,-15.85953122795841,-48.04066337986442
72025,brasília,DF,-15.85845454621924,-48.04165695969401
72025,taguatinga,DF,-15.857427389851146,-48.03850550805528
72035,brasilia,DF,-15.870330600769174,-48.034769144127026
72035,brasília,DF,-15.871057530877977,-48.0351315634965
72110,brasilia,DF,-15.824349482565019,-48.05577077763814
72110,brasília,DF,-15.824337810629496,-48.053004705182865
72110,taguatinga,DF,-15.827259613637423,-48.04417663026157
72115,brasilia,DF,-15.824498313189784,-48.05944292600207
72115,brasília,DF,-15.826262259900759,-48.062575433729776
72115,taguatinga,DF,-15.824492881229258,-48.06140244415313
72120,brasilia,DF,-15.80790486332714,-48.06235249501969
72120,brasília,DF,-15.810069371642806,-48.06135248788925
72120,taguatinga,DF,-15.808029484770984,-48.061915571787644
72125,brasilia,DF,-15.812749920987338,-48.06789033240743
72125,brasília,DF,-15.813739116772489,-48.067389851722794
72125,taguatinga,DF,-15.818028707758966,-48.067014154771215
72130,brasilia,DF,-15.797185123177071,-48.06030672792314
72130,brasília,DF,-15.800991262547589,-48.070743657682186
72130,taguatinga,DF,-15.798645791161873,-48.06565343548352
72135,brasilia,DF,-15.809007883270457,-48.07662655367508
72135,brasília,DF,-15.810406811403382,-48.07732125521479
72140,brasilia,DF,-15.814127868202068,-48.08418378098148
72140,brasília,DF,-15.81497289869296,-48.08525070231187
72140,taguatinga,DF,-15.814026053437084,-48.07998025864857
72145,brasilia,DF,-15.803444697048905,-48.097920431522425
72145,brasília,DF,-15.802681686936884,-48.09812182770259
72146,brasilia,DF,-15.795571435870471,-48.10630436794409
72146,brasília,DF,-15.794354516148053,-48.106288126708634
72146,taguatinga,DF,-15.792545206473187,-48.10980978566565
72150,brasilia,DF,-15.825678204857326,-48.08241777314381
72150,brasília,DF,-15.826930563202783,-48.08145671085162
72150,taguatinga,DF,-15.823772999999996,-48.08112074999998
72151,brasilia,DF,-15.826470733080798,-48.087239651506124
72151,brasília,DF,-15.826348213105046,-48.0870161907634
72152,brasilia,DF,-15.815311750680701,-48.09117711245763
72152,brasília,DF,-15.818225810675909,-48.0886667574341
72152,taguatinga,DF,-15.817536758967869,-48.090797065539945
72153,brasilia,DF,-15.746432814328523,-47.92541839618565
72155,brasilia,DF,-15.8285168463031,-48.075802563589164
